,acc,f1,precision,recall,1/1,0/0,0/1,1/0,model,dataset,rate,length negatives,length positives
250,0.9419,0.9701,0.9419,1.0,0,81,0,5,SkipNodeGCN,CiteSeer,0.13,86,86
251,0.9419,0.9701,0.9419,1.0,0,81,0,5,DropEdgeGCN,CiteSeer,0.13,86,86
252,0.9462,0.9724,0.9462,1.0,0,88,0,5,RGCN,CiteSeer,0.14,93,93
253,0.9247,0.9609,0.9247,1.0,0,86,0,7,GCN,CiteSeer,0.14,93,93
254,0.957,0.978,0.957,1.0,0,89,0,4,SkipNodeGCN,CiteSeer,0.14,93,93
255,0.9355,0.9667,0.9355,1.0,0,87,0,6,DropEdgeGCN,CiteSeer,0.14,93,93
256,0.96,0.9796,0.96,1.0,0,96,0,4,RGCN,CiteSeer,0.15,100,100
257,0.93,0.9637,0.93,1.0,0,93,0,7,GCN,CiteSeer,0.15,100,100
258,0.95,0.9744,0.95,1.0,0,95,0,5,SkipNodeGCN,CiteSeer,0.15,100,100
259,0.93,0.9637,0.93,1.0,0,93,0,7,DropEdgeGCN,CiteSeer,0.15,100,100
260,0.9811,0.9905,0.9811,1.0,0,104,0,2,RGCN,CiteSeer,0.16,106,106
261,0.934,0.9659,0.934,1.0,0,99,0,7,GCN,CiteSeer,0.16,106,106
262,0.9434,0.9709,0.9434,1.0,0,100,0,6,SkipNodeGCN,CiteSeer,0.16,106,106
263,0.9811,0.9905,0.9811,1.0,0,104,0,2,DropEdgeGCN,CiteSeer,0.16,106,106
264,0.9823,0.9911,0.9823,1.0,0,111,0,2,RGCN,CiteSeer,0.17,113,113
265,0.9469,0.9727,0.9469,1.0,0,107,0,6,GCN,CiteSeer,0.17,113,113
266,0.9115,0.9537,0.9115,1.0,0,103,0,10,SkipNodeGCN,CiteSeer,0.17,113,113
267,0.9558,0.9774,0.9558,1.0,0,108,0,5,DropEdgeGCN,CiteSeer,0.17,113,113
268,0.9667,0.9831,0.9667,1.0,0,116,0,4,RGCN,CiteSeer,0.18,120,120
269,0.9417,0.97,0.9417,1.0,0,113,0,7,GCN,CiteSeer,0.18,120,120
270,0.9417,0.97,0.9417,1.0,0,113,0,7,SkipNodeGCN,CiteSeer,0.18,120,120
