,acc,f1,precision,recall,1/1,0/0,0/1,1/0,model,dataset,rate,length negatives,length positives
287,0.9274,0.9623,0.9274,1.0,0,166,0,13,DropEdgeGCN,Cora,0.22,179,179
288,0.9628,0.981,0.9628,1.0,0,181,0,7,RGCN,Cora,0.23,188,188
289,0.9149,0.9556,0.9149,1.0,0,172,0,16,GCN,Cora,0.23,188,188
290,0.7447,0.8537,0.7447,1.0,0,140,0,48,SkipNodeGCN,Cora,0.23,188,188
291,0.9202,0.9584,0.9202,1.0,0,173,0,15,DropEdgeGCN,Cora,0.23,188,188
292,0.949,0.9738,0.949,1.0,0,186,0,10,RGCN,Cora,0.24,196,196
293,0.9082,0.9519,0.9082,1.0,0,178,0,18,GCN,Cora,0.24,196,196
294,0.7296,0.8437,0.7296,1.0,0,143,0,53,SkipNodeGCN,Cora,0.24,196,196
295,0.9235,0.9602,0.9235,1.0,0,181,0,15,DropEdgeGCN,Cora,0.24,196,196
296,0.9706,0.9851,0.9706,1.0,0,198,0,6,RGCN,Cora,0.25,204,204
297,0.9412,0.9697,0.9412,1.0,0,192,0,12,GCN,Cora,0.25,204,204
298,0.6961,0.8208,0.6961,1.0,0,142,0,62,SkipNodeGCN,Cora,0.25,204,204
299,0.951,0.9749,0.951,1.0,0,194,0,10,DropEdgeGCN,Cora,0.25,204,204
300,0.625,0.7692,0.625,1.0,0,5,0,3,RGCN,Cora,0.01,8,8
301,0.875,0.9333,0.875,1.0,0,7,0,1,GCN,Cora,0.01,8,8
302,0.125,0.2222,0.125,1.0,0,1,0,7,SkipNodeGCN,Cora,0.01,8,8
303,0.875,0.9333,0.875,1.0,0,7,0,1,DropEdgeGCN,Cora,0.01,8,8
304,0.9375,0.9677,0.9375,1.0,0,15,0,1,RGCN,Cora,0.02,16,16
305,0.9375,0.9677,0.9375,1.0,0,15,0,1,GCN,Cora,0.02,16,16
306,0.5,0.6667,0.5,1.0,0,8,0,8,SkipNodeGCN,Cora,0.02,16,16
307,1.0,1.0,1.0,1.0,,,,,DropEdgeGCN,Cora,0.02,16,16
308,0.9167,0.9565,0.9167,1.0,0,22,0,2,RGCN,Cora,0.03,24,24
309,0.8333,0.9091,0.8333,1.0,0,20,0,4,GCN,Cora,0.03,24,24
310,0.4583,0.6286,0.4583,1.0,0,11,0,13,SkipNodeGCN,Cora,0.03,24,24
311,0.875,0.9333,0.875,1.0,0,21,0,3,DropEdgeGCN,Cora,0.03,24,24
312,0.9062,0.9508,0.9062,1.0,0,29,0,3,RGCN,Cora,0.04,32,32
313,0.875,0.9333,0.875,1.0,0,28,0,4,GCN,Cora,0.04,32,32
314,0.5938,0.7451,0.5938,1.0,0,19,0,13,SkipNodeGCN,Cora,0.04,32,32
315,0.8438,0.9153,0.8438,1.0,0,27,0,5,DropEdgeGCN,Cora,0.04,32,32
316,0.95,0.9744,0.95,1.0,0,38,0,2,RGCN,Cora,0.05,40,40
317,0.725,0.8406,0.725,1.0,0,29,0,11,GCN,Cora,0.05,40,40
318,0.575,0.7302,0.575,1.0,0,23,0,17,SkipNodeGCN,Cora,0.05,40,40
319,0.875,0.9333,0.875,1.0,0,35,0,5,DropEdgeGCN,Cora,0.05,40,40
320,0.9592,0.9792,0.9592,1.0,0,47,0,2,RGCN,Cora,0.06,49,49
321,0.8571,0.9231,0.8571,1.0,0,42,0,7,GCN,Cora,0.06,49,49
322,0.5918,0.7436,0.5918,1.0,0,29,0,20,SkipNodeGCN,Cora,0.06,49,49
323,0.9592,0.9792,0.9592,1.0,0,47,0,2,DropEdgeGCN,Cora,0.06,49,49
324,0.9298,0.9636,0.9298,1.0,0,53,0,4,RGCN,Cora,0.07,57,57
325,0.8246,0.9038,0.8246,1.0,0,47,0,10,GCN,Cora,0.07,57,57
326,0.4912,0.6588,0.4912,1.0,0,28,0,29,SkipNodeGCN,Cora,0.07,57,57
327,0.8947,0.9444,0.8947,1.0,0,51,0,6,DropEdgeGCN,Cora,0.07,57,57
328,0.9077,0.9516,0.9077,1.0,0,59,0,6,RGCN,Cora,0.08,65,65
329,0.8308,0.9076,0.8308,1.0,0,54,0,11,GCN,Cora,0.08,65,65
330,0.6308,0.7736,0.6308,1.0,0,41,0,24,SkipNodeGCN,Cora,0.08,65,65
331,0.8769,0.9344,0.8769,1.0,0,57,0,8,DropEdgeGCN,Cora,0.08,65,65
332,0.863,0.9265,0.863,1.0,0,63,0,10,RGCN,Cora,0.09,73,73
333,0.8767,0.9343,0.8767,1.0,0,64,0,9,GCN,Cora,0.09,73,73
334,0.6164,0.7627,0.6164,1.0,0,45,0,28,SkipNodeGCN,Cora,0.09,73,73
335,0.9178,0.9571,0.9178,1.0,0,67,0,6,DropEdgeGCN,Cora,0.09,73,73
336,0.9259,0.9615,0.9259,1.0,0,75,0,6,RGCN,Cora,0.1,81,81
337,0.8642,0.9272,0.8642,1.0,0,70,0,11,GCN,Cora,0.1,81,81
338,0.6667,0.8,0.6667,1.0,0,54,0,27,SkipNodeGCN,Cora,0.1,81,81
339,0.8889,0.9412,0.8889,1.0,0,72,0,9,DropEdgeGCN,Cora,0.1,81,81
340,0.9438,0.9711,0.9438,1.0,0,84,0,5,RGCN,Cora,0.11,89,89
341,0.8315,0.908,0.8315,1.0,0,74,0,15,GCN,Cora,0.11,89,89
342,0.6629,0.7973,0.6629,1.0,0,59,0,30,SkipNodeGCN,Cora,0.11,89,89
343,0.8876,0.9405,0.8876,1.0,0,79,0,10,DropEdgeGCN,Cora,0.11,89,89
344,0.8776,0.9348,0.8776,1.0,0,86,0,12,RGCN,Cora,0.12,98,98
345,0.8367,0.9111,0.8367,1.0,0,82,0,16,GCN,Cora,0.12,98,98
346,0.5816,0.7355,0.5816,1.0,0,57,0,41,SkipNodeGCN,Cora,0.12,98,98
347,0.8571,0.9231,0.8571,1.0,0,84,0,14,DropEdgeGCN,Cora,0.12,98,98
348,0.9151,0.9557,0.9151,1.0,0,97,0,9,RGCN,Cora,0.13,106,106
349,0.8679,0.9293,0.8679,1.0,0,92,0,14,GCN,Cora,0.13,106,106
350,0.5943,0.7456,0.5943,1.0,0,63,0,43,SkipNodeGCN,Cora,0.13,106,106
351,0.9151,0.9557,0.9151,1.0,0,97,0,9,DropEdgeGCN,Cora,0.13,106,106
352,0.9298,0.9636,0.9298,1.0,0,106,0,8,RGCN,Cora,0.14,114,114
353,0.886,0.9395,0.886,1.0,0,101,0,13,GCN,Cora,0.14,114,114
354,0.7193,0.8367,0.7193,1.0,0,82,0,32,SkipNodeGCN,Cora,0.14,114,114
355,0.8947,0.9444,0.8947,1.0,0,102,0,12,DropEdgeGCN,Cora,0.14,114,114
356,0.959,0.9791,0.959,1.0,0,117,0,5,RGCN,Cora,0.15,122,122
357,0.9098,0.9528,0.9098,1.0,0,111,0,11,GCN,Cora,0.15,122,122
358,0.7049,0.8269,0.7049,1.0,0,86,0,36,SkipNodeGCN,Cora,0.15,122,122
359,0.9426,0.9705,0.9426,1.0,0,115,0,7,DropEdgeGCN,Cora,0.15,122,122
360,0.9385,0.9683,0.9385,1.0,0,122,0,8,RGCN,Cora,0.16,130,130
361,0.9077,0.9516,0.9077,1.0,0,118,0,12,GCN,Cora,0.16,130,130
362,0.5692,0.7255,0.5692,1.0,0,74,0,56,SkipNodeGCN,Cora,0.16,130,130
363,0.9154,0.9558,0.9154,1.0,0,119,0,11,DropEdgeGCN,Cora,0.16,130,130
364,0.9568,0.9779,0.9568,1.0,0,133,0,6,RGCN,Cora,0.17,139,139
365,0.9065,0.9509,0.9065,1.0,0,126,0,13,GCN,Cora,0.17,139,139
366,0.777,0.8745,0.777,1.0,0,108,0,31,SkipNodeGCN,Cora,0.17,139,139
367,0.8921,0.943,0.8921,1.0,0,124,0,15,DropEdgeGCN,Cora,0.17,139,139
368,0.9524,0.9756,0.9524,1.0,0,140,0,7,RGCN,Cora,0.18,147,147
369,0.9048,0.95,0.9048,1.0,0,133,0,14,GCN,Cora,0.18,147,147
370,0.6871,0.8145,0.6871,1.0,0,101,0,46,SkipNodeGCN,Cora,0.18,147,147
371,0.9184,0.9574,0.9184,1.0,0,135,0,12,DropEdgeGCN,Cora,0.18,147,147
372,0.9484,0.9735,0.9484,1.0,0,147,0,8,RGCN,Cora,0.19,155,155
373,0.9097,0.9527,0.9097,1.0,0,141,0,14,GCN,Cora,0.19,155,155
374,0.7097,0.8302,0.7097,1.0,0,110,0,45,SkipNodeGCN,Cora,0.19,155,155
375,0.9355,0.9667,0.9355,1.0,0,145,0,10,DropEdgeGCN,Cora,0.19,155,155
376,0.9632,0.9812,0.9632,1.0,0,157,0,6,RGCN,Cora,0.2,163,163
377,0.9141,0.9551,0.9141,1.0,0,149,0,14,GCN,Cora,0.2,163,163
378,0.6196,0.7652,0.6196,1.0,0,101,0,62,SkipNodeGCN,Cora,0.2,163,163
379,0.9202,0.9585,0.9202,1.0,0,150,0,13,DropEdgeGCN,Cora,0.2,163,163
380,0.9415,0.9699,0.9415,1.0,0,161,0,10,RGCN,Cora,0.21,171,171
381,0.8538,0.9211,0.8538,1.0,0,146,0,25,GCN,Cora,0.21,171,171
382,0.6667,0.8,0.6667,1.0,0,114,0,57,SkipNodeGCN,Cora,0.21,171,171
383,0.8947,0.9444,0.8947,1.0,0,153,0,18,DropEdgeGCN,Cora,0.21,171,171
384,0.9218,0.9593,0.9218,1.0,0,165,0,14,RGCN,Cora,0.22,179,179
385,0.9106,0.9532,0.9106,1.0,0,163,0,16,GCN,Cora,0.22,179,179
386,0.7486,0.8562,0.7486,1.0,0,134,0,45,SkipNodeGCN,Cora,0.22,179,179
387,0.8939,0.944,0.8939,1.0,0,160,0,19,DropEdgeGCN,Cora,0.22,179,179
388,0.9521,0.9755,0.9521,1.0,0,179,0,9,RGCN,Cora,0.23,188,188
389,0.8989,0.9468,0.8989,1.0,0,169,0,19,GCN,Cora,0.23,188,188
390,0.7606,0.864,0.7606,1.0,0,143,0,45,SkipNodeGCN,Cora,0.23,188,188
391,0.9096,0.9526,0.9096,1.0,0,171,0,17,DropEdgeGCN,Cora,0.23,188,188
392,0.9439,0.9711,0.9439,1.0,0,185,0,11,RGCN,Cora,0.24,196,196
393,0.9235,0.9602,0.9235,1.0,0,181,0,15,GCN,Cora,0.24,196,196
394,0.7704,0.8703,0.7704,1.0,0,151,0,45,SkipNodeGCN,Cora,0.24,196,196
395,0.9337,0.9657,0.9337,1.0,0,183,0,13,DropEdgeGCN,Cora,0.24,196,196
396,0.9363,0.9671,0.9363,1.0,0,191,0,13,RGCN,Cora,0.25,204,204
397,0.8922,0.943,0.8922,1.0,0,182,0,22,GCN,Cora,0.25,204,204
398,0.6912,0.8174,0.6912,1.0,0,141,0,63,SkipNodeGCN,Cora,0.25,204,204
399,0.9265,0.9618,0.9265,1.0,0,189,0,15,DropEdgeGCN,Cora,0.25,204,204
400,1.0,1.0,1.0,1.0,,,,,RGCN,Cora,0.01,8,8
401,1.0,1.0,1.0,1.0,,,,,GCN,Cora,0.01,8,8
402,0.625,0.7692,0.625,1.0,0,5,0,3,SkipNodeGCN,Cora,0.01,8,8
403,0.875,0.9333,0.875,1.0,0,7,0,1,DropEdgeGCN,Cora,0.01,8,8
404,0.875,0.9333,0.875,1.0,0,14,0,2,RGCN,Cora,0.02,16,16
405,0.6875,0.8148,0.6875,1.0,0,11,0,5,GCN,Cora,0.02,16,16
406,0.5625,0.72,0.5625,1.0,0,9,0,7,SkipNodeGCN,Cora,0.02,16,16
407,0.8125,0.8966,0.8125,1.0,0,13,0,3,DropEdgeGCN,Cora,0.02,16,16
408,0.8333,0.9091,0.8333,1.0,0,20,0,4,RGCN,Cora,0.03,24,24
409,0.7917,0.8837,0.7917,1.0,0,19,0,5,GCN,Cora,0.03,24,24
410,0.8333,0.9091,0.8333,1.0,0,20,0,4,SkipNodeGCN,Cora,0.03,24,24
411,0.75,0.8571,0.75,1.0,0,18,0,6,DropEdgeGCN,Cora,0.03,24,24
412,0.9062,0.9508,0.9062,1.0,0,29,0,3,RGCN,Cora,0.04,32,32
413,0.7812,0.8772,0.7812,1.0,0,25,0,7,GCN,Cora,0.04,32,32
414,0.4375,0.6087,0.4375,1.0,0,14,0,18,SkipNodeGCN,Cora,0.04,32,32
415,0.8438,0.9153,0.8438,1.0,0,27,0,5,DropEdgeGCN,Cora,0.04,32,32
416,0.925,0.961,0.925,1.0,0,37,0,3,RGCN,Cora,0.05,40,40
417,0.8,0.8889,0.8,1.0,0,32,0,8,GCN,Cora,0.05,40,40
418,0.575,0.7302,0.575,1.0,0,23,0,17,SkipNodeGCN,Cora,0.05,40,40
419,0.875,0.9333,0.875,1.0,0,35,0,5,DropEdgeGCN,Cora,0.05,40,40
420,0.898,0.9462,0.898,1.0,0,44,0,5,RGCN,Cora,0.06,49,49
421,0.8367,0.9111,0.8367,1.0,0,41,0,8,GCN,Cora,0.06,49,49
422,0.551,0.7105,0.551,1.0,0,27,0,22,SkipNodeGCN,Cora,0.06,49,49
423,0.9388,0.9684,0.9388,1.0,0,46,0,3,DropEdgeGCN,Cora,0.06,49,49
424,0.9825,0.9912,0.9825,1.0,0,56,0,1,RGCN,Cora,0.07,57,57
425,0.8421,0.9143,0.8421,1.0,0,48,0,9,GCN,Cora,0.07,57,57
426,0.6316,0.7742,0.6316,1.0,0,36,0,21,SkipNodeGCN,Cora,0.07,57,57
427,0.9123,0.9541,0.9123,1.0,0,52,0,5,DropEdgeGCN,Cora,0.07,57,57
428,0.9385,0.9683,0.9385,1.0,0,61,0,4,RGCN,Cora,0.08,65,65
429,0.8308,0.9076,0.8308,1.0,0,54,0,11,GCN,Cora,0.08,65,65
430,0.6154,0.7619,0.6154,1.0,0,40,0,25,SkipNodeGCN,Cora,0.08,65,65
431,0.9231,0.96,0.9231,1.0,0,60,0,5,DropEdgeGCN,Cora,0.08,65,65
432,0.9178,0.9571,0.9178,1.0,0,67,0,6,RGCN,Cora,0.09,73,73
433,0.9178,0.9571,0.9178,1.0,0,67,0,6,GCN,Cora,0.09,73,73
434,0.5342,0.6964,0.5342,1.0,0,39,0,34,SkipNodeGCN,Cora,0.09,73,73
435,0.9726,0.9861,0.9726,1.0,0,71,0,2,DropEdgeGCN,Cora,0.09,73,73
436,0.9383,0.9682,0.9383,1.0,0,76,0,5,RGCN,Cora,0.1,81,81
437,0.8765,0.9342,0.8765,1.0,0,71,0,10,GCN,Cora,0.1,81,81
438,0.5062,0.6721,0.5062,1.0,0,41,0,40,SkipNodeGCN,Cora,0.1,81,81
439,0.9136,0.9548,0.9136,1.0,0,74,0,7,DropEdgeGCN,Cora,0.1,81,81
440,0.8876,0.9405,0.8876,1.0,0,79,0,10,RGCN,Cora,0.11,89,89
441,0.8876,0.9405,0.8876,1.0,0,79,0,10,GCN,Cora,0.11,89,89
442,0.5843,0.7376,0.5843,1.0,0,52,0,37,SkipNodeGCN,Cora,0.11,89,89
443,0.9101,0.9529,0.9101,1.0,0,81,0,8,DropEdgeGCN,Cora,0.11,89,89
444,0.9388,0.9684,0.9388,1.0,0,92,0,6,RGCN,Cora,0.12,98,98
445,0.8776,0.9348,0.8776,1.0,0,86,0,12,GCN,Cora,0.12,98,98
446,0.5204,0.6846,0.5204,1.0,0,51,0,47,SkipNodeGCN,Cora,0.12,98,98
447,0.9388,0.9684,0.9388,1.0,0,92,0,6,DropEdgeGCN,Cora,0.12,98,98
448,0.9434,0.9709,0.9434,1.0,0,100,0,6,RGCN,Cora,0.13,106,106
449,0.8962,0.9453,0.8962,1.0,0,95,0,11,GCN,Cora,0.13,106,106
450,0.6509,0.7886,0.6509,1.0,0,69,0,37,SkipNodeGCN,Cora,0.13,106,106
451,0.8868,0.94,0.8868,1.0,0,94,0,12,DropEdgeGCN,Cora,0.13,106,106
452,0.9649,0.9821,0.9649,1.0,0,110,0,4,RGCN,Cora,0.14,114,114
453,0.9123,0.9541,0.9123,1.0,0,104,0,10,GCN,Cora,0.14,114,114
454,0.6754,0.8063,0.6754,1.0,0,77,0,37,SkipNodeGCN,Cora,0.14,114,114
455,0.9298,0.9636,0.9298,1.0,0,106,0,8,DropEdgeGCN,Cora,0.14,114,114
456,0.9262,0.9617,0.9262,1.0,0,113,0,9,RGCN,Cora,0.15,122,122
457,0.9016,0.9483,0.9016,1.0,0,110,0,12,GCN,Cora,0.15,122,122
458,0.6721,0.8039,0.6721,1.0,0,82,0,40,SkipNodeGCN,Cora,0.15,122,122
459,0.9344,0.9661,0.9344,1.0,0,114,0,8,DropEdgeGCN,Cora,0.15,122,122
460,0.9308,0.9641,0.9308,1.0,0,121,0,9,RGCN,Cora,0.16,130,130
461,0.9,0.9474,0.9,1.0,0,117,0,13,GCN,Cora,0.16,130,130
462,0.5923,0.744,0.5923,1.0,0,77,0,53,SkipNodeGCN,Cora,0.16,130,130
463,0.9154,0.9558,0.9154,1.0,0,119,0,11,DropEdgeGCN,Cora,0.16,130,130
464,0.9424,0.9704,0.9424,1.0,0,131,0,8,RGCN,Cora,0.17,139,139
465,0.8849,0.9389,0.8849,1.0,0,123,0,16,GCN,Cora,0.17,139,139
466,0.6475,0.786,0.6475,1.0,0,90,0,49,SkipNodeGCN,Cora,0.17,139,139
467,0.9281,0.9627,0.9281,1.0,0,129,0,10,DropEdgeGCN,Cora,0.17,139,139
468,0.9592,0.9792,0.9592,1.0,0,141,0,6,RGCN,Cora,0.18,147,147
469,0.8639,0.927,0.8639,1.0,0,127,0,20,GCN,Cora,0.18,147,147
470,0.6735,0.8049,0.6735,1.0,0,99,0,48,SkipNodeGCN,Cora,0.18,147,147
471,0.9048,0.95,0.9048,1.0,0,133,0,14,DropEdgeGCN,Cora,0.18,147,147
472,0.9548,0.9769,0.9548,1.0,0,148,0,7,RGCN,Cora,0.19,155,155
473,0.8839,0.9384,0.8839,1.0,0,137,0,18,GCN,Cora,0.19,155,155
474,0.7032,0.8258,0.7032,1.0,0,109,0,46,SkipNodeGCN,Cora,0.19,155,155
475,0.9355,0.9667,0.9355,1.0,0,145,0,10,DropEdgeGCN,Cora,0.19,155,155
476,0.9693,0.9844,0.9693,1.0,0,158,0,5,RGCN,Cora,0.2,163,163
477,0.9141,0.9551,0.9141,1.0,0,149,0,14,GCN,Cora,0.2,163,163
478,0.773,0.872,0.773,1.0,0,126,0,37,SkipNodeGCN,Cora,0.2,163,163
479,0.9448,0.9716,0.9448,1.0,0,154,0,9,DropEdgeGCN,Cora,0.2,163,163
480,0.9357,0.9668,0.9357,1.0,0,160,0,11,RGCN,Cora,0.21,171,171
481,0.8655,0.9279,0.8655,1.0,0,148,0,23,GCN,Cora,0.21,171,171
482,0.6784,0.8084,0.6784,1.0,0,116,0,55,SkipNodeGCN,Cora,0.21,171,171
483,0.883,0.9379,0.883,1.0,0,151,0,20,DropEdgeGCN,Cora,0.21,171,171
484,0.905,0.9501,0.905,1.0,0,162,0,17,RGCN,Cora,0.22,179,179
485,0.905,0.9501,0.905,1.0,0,162,0,17,GCN,Cora,0.22,179,179
486,0.7207,0.8377,0.7207,1.0,0,129,0,50,SkipNodeGCN,Cora,0.22,179,179
487,0.9218,0.9593,0.9218,1.0,0,165,0,14,DropEdgeGCN,Cora,0.22,179,179
488,0.9362,0.967,0.9362,1.0,0,176,0,12,RGCN,Cora,0.23,188,188
489,0.883,0.9379,0.883,1.0,0,166,0,22,GCN,Cora,0.23,188,188
490,0.6702,0.8025,0.6702,1.0,0,126,0,62,SkipNodeGCN,Cora,0.23,188,188
491,0.8989,0.9468,0.8989,1.0,0,169,0,19,DropEdgeGCN,Cora,0.23,188,188
492,0.9592,0.9792,0.9592,1.0,0,188,0,8,RGCN,Cora,0.24,196,196
493,0.9031,0.9491,0.9031,1.0,0,177,0,19,GCN,Cora,0.24,196,196
494,0.7296,0.8437,0.7296,1.0,0,143,0,53,SkipNodeGCN,Cora,0.24,196,196
495,0.9082,0.9519,0.9082,1.0,0,178,0,18,DropEdgeGCN,Cora,0.24,196,196
496,0.9559,0.9774,0.9559,1.0,0,195,0,9,RGCN,Cora,0.25,204,204
497,0.9167,0.9565,0.9167,1.0,0,187,0,17,GCN,Cora,0.25,204,204
498,0.7402,0.8507,0.7402,1.0,0,151,0,53,SkipNodeGCN,Cora,0.25,204,204
499,0.9363,0.9671,0.9363,1.0,0,191,0,13,DropEdgeGCN,Cora,0.25,204,204
