,acc,f1,precision,recall,1/1,0/0,0/1,1/0,model,dataset,rate,length negatives,length positives
20,0.7183,0.26,0.2633,0.2567,163,2203,456,472,RGCN,CiteSeer,0.05,33,33
21,0.7814,0.2357,0.3616,0.1748,111,2463,196,524,RGAT,CiteSeer,0.05,33,33
22,0.7817,0.2701,0.38,0.2094,133,2442,217,502,RGraphSage,CiteSeer,0.05,33,33
23,0.8057,0.1398,0.4771,0.0819,52,2602,57,583,DropEdgeGCN,CiteSeer,0.05,33,33
24,0.6185,0.451,0.3071,0.8488,511,1506,1153,91,MCLS,CiteSeer,0.1,66,66
25,0.8369,0.2443,0.8431,0.1429,86,2643,16,516,CCRNE,CiteSeer,0.1,66,66
26,0.7899,0.0927,0.2288,0.0581,35,2541,118,567,PU_LP,CiteSeer,0.1,66,66
27,0.8053,0.0993,0.3398,0.0581,35,2591,68,567,LP_PUL,CiteSeer,0.1,66,66
28,0.8154,0.0,0.0,0.0,0,2659,0,602,RCSVM,CiteSeer,0.1,0,66
29,0.8044,0.1236,0.3571,0.0748,45,2578,81,557,GCN,CiteSeer,0.1,66,66
30,0.8096,0.3344,0.4713,0.2591,156,2484,175,446,GAT,CiteSeer,0.1,66,66
31,0.8096,0.3286,0.4706,0.2525,152,2488,171,450,GraphSage,CiteSeer,0.1,66,66
32,0.7985,0.4033,0.4449,0.3688,222,2382,277,380,RGCN,CiteSeer,0.1,66,66
33,0.8083,0.3616,0.4695,0.294,177,2459,200,425,RGAT,CiteSeer,0.1,66,66
34,0.805,0.3457,0.4541,0.2791,168,2457,202,434,RGraphSage,CiteSeer,0.1,66,66
35,0.7921,0.2678,0.3827,0.206,124,2459,200,478,DropEdgeGCN,CiteSeer,0.1,66,66
36,0.7375,0.5276,0.3861,0.8327,473,1907,752,95,MCLS,CiteSeer,0.15,100,100
37,0.8568,0.3583,0.8487,0.2271,129,2636,23,439,CCRNE,CiteSeer,0.15,100,100
38,0.8311,0.2665,0.5657,0.1743,99,2583,76,469,PU_LP,CiteSeer,0.15,100,100
39,0.8345,0.2604,0.6104,0.1655,94,2599,60,474,LP_PUL,CiteSeer,0.15,100,100
40,0.824,0.0035,0.5,0.0018,1,2658,1,567,RCSVM,CiteSeer,0.15,0,100
41,0.8708,0.6358,0.6308,0.6408,364,2446,213,204,GCN,CiteSeer,0.15,100,100
42,0.8909,0.6812,0.7015,0.662,376,2499,160,192,GAT,CiteSeer,0.15,100,100
43,0.8888,0.6721,0.6983,0.6479,368,2500,159,200,GraphSage,CiteSeer,0.15,100,100
44,0.8813,0.5973,0.7415,0.5,284,2560,99,284,RGCN,CiteSeer,0.15,100,100
45,0.8705,0.5324,0.7301,0.419,238,2571,88,330,RGAT,CiteSeer,0.15,100,100
46,0.8615,0.4447,0.7553,0.3151,179,2601,58,389,RGraphSage,CiteSeer,0.15,100,100
47,0.8912,0.6874,0.6955,0.6796,386,2490,169,182,DropEdgeGCN,CiteSeer,0.15,100,100
48,0.7445,0.5125,0.3766,0.8019,429,1949,710,106,MCLS,CiteSeer,0.2,133,133
49,0.8735,0.4753,0.7787,0.3421,183,2607,52,352,CCRNE,CiteSeer,0.2,133,133
50,0.8325,0.1955,0.5,0.1215,65,2594,65,470,PU_LP,CiteSeer,0.2,133,133
51,0.8372,0.19,0.5701,0.114,61,2613,46,474,LP_PUL,CiteSeer,0.2,133,133
52,0.8344,0.0222,1.0,0.0112,6,2659,0,529,RCSVM,CiteSeer,0.2,0,133
53,0.8604,0.5678,0.5895,0.5477,293,2455,204,242,GCN,CiteSeer,0.2,133,133
54,0.8845,0.6269,0.6828,0.5794,310,2515,144,225,GAT,CiteSeer,0.2,133,133
55,0.8666,0.5888,0.6088,0.5701,305,2463,196,230,GraphSage,CiteSeer,0.2,133,133
56,0.881,0.5487,0.7524,0.4318,231,2583,76,304,RGCN,CiteSeer,0.2,133,133
57,0.8832,0.5617,0.7563,0.4467,239,2582,77,296,RGAT,CiteSeer,0.2,133,133
58,0.8726,0.5251,0.6988,0.4206,225,2562,97,310,RGraphSage,CiteSeer,0.2,133,133
59,0.8932,0.6376,0.7389,0.5607,300,2553,106,235,DropEdgeGCN,CiteSeer,0.2,133,133
60,0.8304,0.5915,0.4784,0.7745,388,2236,423,113,MCLS,CiteSeer,0.25,167,167
61,0.8778,0.4683,0.7556,0.3393,170,2604,55,331,CCRNE,CiteSeer,0.25,167,167
62,0.8582,0.4523,0.5836,0.3693,185,2527,132,316,PU_LP,CiteSeer,0.25,167,167
63,0.8633,0.4532,0.6194,0.3573,179,2549,110,322,LP_PUL,CiteSeer,0.25,167,167
64,0.85,0.1222,0.8462,0.0659,33,2653,6,468,RCSVM,CiteSeer,0.25,0,167
65,0.8658,0.6339,0.5586,0.7325,367,2369,290,134,GCN,CiteSeer,0.25,167,167
66,0.8937,0.6866,0.6445,0.7345,368,2456,203,133,GAT,CiteSeer,0.25,167,167
67,0.8778,0.6608,0.5903,0.7505,376,2398,261,125,GraphSage,CiteSeer,0.25,167,167
68,0.8978,0.668,0.6886,0.6487,325,2512,147,176,RGCN,CiteSeer,0.25,167,167
69,0.8956,0.6429,0.7021,0.5928,297,2533,126,204,RGAT,CiteSeer,0.25,167,167
70,0.8953,0.6234,0.7249,0.5469,274,2555,104,227,RGraphSage,CiteSeer,0.25,167,167
71,0.8835,0.6548,0.6177,0.6966,349,2443,216,152,DropEdgeGCN,CiteSeer,0.25,167,167
72,0.6429,0.4368,0.3186,0.6949,460,1675,984,202,MCLS,CiteSeer,0.01,6,6
73,0.801,0.003,1.0,0.0015,1,2659,0,661,CCRNE,CiteSeer,0.01,6,6
